id,aptem_id,month,category,title,source_ref,reason
139355,3487,2026-04,assignment,Robert Bowen - WBS - Project Schedule l Critique Iss1.docx,asg:34139:evidence:52965,No active linked or referenced evidence document/reflection
139356,3487,2026-05,assignment,Robert Bowen - QP - Quality Plan Critique Iss1.docx,asg:34140:evidence:53004,No active linked or referenced evidence document/reflection
172224,1873,2026-02,reading+quiz,Q1-Definitions and why journeys matter (incl. organisational contexts).,la:118213:118169,Material 118169: original questions available but no saved learner answers
172225,1873,2026-02,reading+quiz,Q2- The seven customer benefits + mechanisms + levers,la:118213:118180,Material 118180: original questions available but no saved learner answers
172226,1873,2026-02,reading+quiz,Q3-Mapping methods + measurement + pitfalls + cases,la:118213:118195,Material 118195: original questions available but no saved learner answers
178685,6703,2026-03,reading+quiz,P 1-PPT-Change Control + Q1-Change Control,rq:115253:120586:120579,Material 120579: original questions available but no saved learner answers
161241,3391,2025-10,reading+quiz,Q3,la:78825:79957,Material 79957: original questions available but no saved learner answers
161242,3391,2025-10,reading+quiz,Q1-Management versus Leadership,la:65983:70918,Material 70918: original questions available but no saved learner answers
161243,3391,2025-10,reading+quiz,Q2-Leadership,la:65983:70975,Material 70975: original questions available but no saved learner answers
161244,3391,2025-10,reading+quiz,َQ3-Change Management Models,la:65983:70987,Material 70987: original questions available but no saved learner answers
161245,3391,2025-10,reading+quiz,Q4-Team Development,la:65983:71000,Material 71000: original questions available but no saved learner answers
161246,3391,2025-10,reading+quiz,Q1 - Scoping &amp; Structuring the Portfolio,la:78825:81392,Material 81392: original questions available but no saved learner answers
161247,3391,2025-10,reading+quiz,Q2 - Portfolio Strategy,la:78825:81401,Material 81401: original questions available but no saved learner answers
161248,3391,2025-10,reading+quiz,Q3 - Priortising Portfolio,la:78825:81421,Material 81421: original questions available but no saved learner answers
161249,3391,2025-10,reading+quiz,Lesson Quiz,la:65983:72786,Material 72786: original questions available but no saved learner answers
161251,3391,2025-10,reading+quiz,Q1,la:78825:83760,Material 83760: original questions available but no saved learner answers
161258,3391,2025-11,reading+quiz,Q1,la:78825:84055,Material 84055: original questions available but no saved learner answers
161259,3391,2025-11,reading+quiz,Q3,la:78825:84073,Material 84073: original questions available but no saved learner answers
161260,3391,2025-11,reading+quiz,Q2,la:78825:84065,Material 84065: original questions available but no saved learner answers
161261,3391,2025-11,reading+quiz,Q1: Stakeholder Engagement Overview,la:65983:74534,Material 74534: original questions available but no saved learner answers
178691,4564,2026-08,reading+quiz,Q1-Implement Risk Responses,la:115249:141985,Material 141985: original questions available but no saved learner answers
161262,3391,2025-11,reading+quiz,Q2: Stakeholder Engagement Identify,la:65983:74547,Material 74547: original questions available but no saved learner answers
161263,3391,2025-11,reading+quiz,Q3: Stakeholder Engagement Anaylsis,la:65983:74558,Material 74558: original questions available but no saved learner answers
161264,3391,2025-11,reading+quiz,Q1,la:78825:88154,Material 88154: original questions available but no saved learner answers
161265,3391,2025-11,reading+quiz,Q2,la:78825:88195,Material 88195: original questions available but no saved learner answers
161266,3391,2025-11,reading+quiz,Q1: Scope Management,la:65983:75443,Material 75443: original questions available but no saved learner answers
161267,3391,2025-11,reading+quiz,Q2: Scope Planning,la:65983:75456,Material 75456: original questions available but no saved learner answers
161268,3391,2025-11,reading+quiz,Q1: Plan Scope Management,la:65983:75469,Material 75469: original questions available but no saved learner answers
161269,3391,2025-11,reading+quiz,Q1,la:78825:91939,Material 91939: original questions available but no saved learner answers
161270,3391,2025-11,reading+quiz,Q2,la:78825:91951,Material 91951: original questions available but no saved learner answers
161271,3391,2025-11,reading+quiz,Q3: Portfolio Delivery 3,la:78825:91963,Material 91963: original questions available but no saved learner answers
161273,3391,2025-11,reading+quiz,Q1 - Define Scope,la:65983:76631,Material 76631: original questions available but no saved learner answers
161274,3391,2025-11,reading+quiz,Q2 - Define Scope Process,la:65983:76645,Material 76645: original questions available but no saved learner answers
161275,3391,2025-11,reading+quiz,Q3 - Create WBS,la:65983:76718,Material 76718: original questions available but no saved learner answers
161276,3391,2025-11,reading+quiz,Q1,la:78825:93741,Material 93741: original questions available but no saved learner answers
161277,3391,2025-11,reading+quiz,Q2 - Control Scope,la:65983:77806,Material 77806: original questions available but no saved learner answers
161278,3391,2025-11,reading+quiz,Q3. PMP Practice Question,la:65983:77708,Material 77708: original questions available but no saved learner answers
161279,3391,2025-12,reading+quiz,"Q1: Portfolio Prioritisation, WACC &amp;  CAPM",la:78825:98357,Material 98357: original questions available but no saved learner answers
161280,3391,2025-12,reading+quiz,"Q2: WACC, CAPM &amp; NPV",la:78825:98624,Material 98624: original questions available but no saved learner answers
161281,3391,2025-12,reading+quiz,Q1 - Project Schedule Management,la:65983:79270,Material 79270: original questions available but no saved learner answers
161282,3391,2025-12,reading+quiz,Q2 - Plan Schedule Management and Define Activities,la:65983:79291,Material 79291: original questions available but no saved learner answers
161283,3391,2025-12,reading+quiz,"Q3 - Project Scheduling: Sequence, Estimate, Develop, and Control",la:65983:79314,Material 79314: original questions available but no saved learner answers
161284,3391,2025-12,reading+quiz,"Q1: Critical Path, Float &amp; Scheduling Concepts",la:65983:80205,Material 80205: original questions available but no saved learner answers
161285,3391,2025-12,reading+quiz,Q2: Estimating Techniques and Critical Path Method,la:65983:80218,Material 80218: original questions available but no saved learner answers
161287,3391,2025-12,reading+quiz,Q1: Cost Management Process,la:65983:81005,Material 81005: original questions available but no saved learner answers
161288,3391,2025-12,reading+quiz,"Q2: Estimation, Budgeting and Control",la:65983:81018,Material 81018: original questions available but no saved learner answers
161291,3391,2026-01,reading+quiz,Q1: Cost Management and Control Cost,la:65983:81760,Material 81760: original questions available but no saved learner answers
161292,3391,2026-01,reading+quiz,Q2: Earned Value Analysis (EVA),la:65983:81736,Material 81736: original questions available but no saved learner answers
161293,3391,2026-01,reading+quiz,Quiz: Easy - Earned Value Analysis (EVA) PMP Practice Questions,la:65983:59383,Material 59383: original questions available but no saved learner answers
161294,3391,2026-01,reading+quiz,Q1: Delivering the Portfolio (Choose 2 Correct Answers Per Question),la:78825:101264,Material 101264: original questions available but no saved learner answers
161296,3391,2026-01,reading+quiz,Q1 - Project Resources Management,la:65983:83251,Material 83251: original questions available but no saved learner answers
161297,3391,2026-01,reading+quiz,Q2 - Plan Resource Management,la:65983:83728,Material 83728: original questions available but no saved learner answers
161298,3391,2026-01,reading+quiz,Quiz 1: Procurement Concepts and Contract Types,la:65983:85079,Material 85079: original questions available but no saved learner answers
178693,4564,2026-08,reading+quiz,Q2-Plan/implement responses + monitor risks,la:115249:141995,Material 141995: original questions available but no saved learner answers
161301,3391,2026-02,reading+quiz,Quiz 1: Conduct Procurement,la:65983:90109,Material 90109: original questions available but no saved learner answers
161302,3391,2026-02,reading+quiz,"Quiz 2: Bid Documents, SOW/TOR, Selection Methods",la:65983:90111,Material 90111: original questions available but no saved learner answers
161303,3391,2026-02,reading+quiz,"Q5: Risk Tools, Risk Parameters &amp; Register Content",la:65983:95597,Material 95597: original questions available but no saved learner answers
161304,3391,2026-02,reading+quiz,Quiz 1: Intro to Quantitative Risk Analysis,la:65983:97263,Material 97263: original questions available but no saved learner answers
55190,8535,2026-01,video,TB-Safeguarding and British Values,la:112697:112861,Material 112861: source content unavailable (embedding_denied)
161305,3391,2026-03,reading+quiz,Q1: Plan and Impalement the Risk Responses,la:65983:99394,Material 99394: original questions available but no saved learner answers
161306,3391,2026-03,reading+quiz,Q1 - Foundations of Quality Management,la:65983:106983,Material 106983: original questions available but no saved learner answers
161307,3391,2026-03,reading+quiz,Q3 - Quality Control Processes,la:65983:107015,Material 107015: original questions available but no saved learner answers
